NAZEV,ROD,PAD2,PAD3,PAD4,PAD5,PAD6,PAD7
Tocnov,M,Tocnova,Tocnovu,Tocnov,Tocnove,Tocnovu,Tocnovem
Tocnovice,f,Tocnovic,TocnovicĄm,Tocnovice,Tocnovice,TocnovicĄch,Tocnovicemi
Toftir,M,Toftiru,Toftiru,Toftir,Toftire,Toftiru,Toftirem
Tojice,f,Tojic,TojicĄm,Tojice,Tojice,TojicĄch,Tojicemi
Tola,F,Toly,Tole,Tolu,Tolo,Tole,Tolou
Tolice,f,Tolic,TolicĄm,Tolice,Tolice,TolicĄch,Tolicemi
Toltuda,F,Toltudy,Toltude,Toltudu,Toltudo,Toltude,Toltudou
Tomice,f,Tomic,TomicĄm,Tomice,Tomice,TomicĄch,Tomicemi
TonĄn,M,TonĄna,TonĄnu,TonĄn,TonĄne,TonĄnu,TonĄnem
Topolany,f,Topolan,Topolan m,Topolany,Topolany,Topolanech,Topolanami
Topoln ,F,Topoln,Topoln,Topolnou,Topoln ,Topoln,Topolnou
Toran,M,Toranu,Toranu,Toran,Torane,Toranu,Toranem
Torath,M,Torathu,Torathu,Torath,Torathe,Torathu,Torathem
Torgar,M,Torgaru,Torgaru,Torgar,Torgare,Torgaru,Torgarem
Tosanov,M,Tosanova,Tosanovu,Tosanov,Tosanove,Tosanovu,Tosanovem
Tosanovice,f,Tosanovic,TosanovicĄm,Tosanovice,Tosanovice,TosanovicĄch,Tosanovicemi
Tousen,F,Tousne,Tousni,Tousen,Tousni,Tousni,TousnĄ
Tousice,f,Tousic,TousicĄm,Tousice,Tousice,TousicĄch,Tousicemi
Touskov,M,Touskova,Touskovu,Touskov,Touskove,Touskovu,Touskovem
Touskovice,f,Touskovic,TouskovicĄm,Touskovice,Touskovice,TouskovicĄch,Touskovicemi
Touslov,M,Touslova,Touslovu,Touslov,Touslove,Touslovu,Touslovem
Touslovice,f,Touslovic,TouslovicĄm,Touslovice,Touslovice,TouslovicĄch,Touslovicemi
Tousov,M,Tousova,Tousovu,Tousov,Tousove,Tousovu,Tousovem
Tousovice,f,Tousovic,TousovicĄm,Tousovice,Tousovice,TousovicĄch,Tousovicemi
TouzetĄn,M,TouzetĄna,TouzetĄnu,TouzetĄn,TouzetĄne,TouzetĄnu,TouzetĄnem
Touzim,F,Touzimi,Touzimi,Touzim,Touzimi,Touzimi,TouzimĄ
Tovacov,M,Tovacova,Tovacovu,Tovacov,Tovacove,Tovacovu,Tovacovem
Tovacovice,f,Tovacovic,TovacovicĄm,Tovacovice,Tovacovice,TovacovicĄch,Tovacovicemi
Tovr,F,Tovre,Tovri,Tovr,Tovri,Tovri,TovrĄ
Trachlice,f,Trachlic,TrachlicĄm,Trachlice,Trachlice,TrachlicĄch,Trachlicemi
Trakare,m,Trakaru,Trakarum,Trakare,Trakare,TrakarĄch,Trakaremi
Trakarov,M,Trakarova,Trakarovu,Trakarov,Trakarove,Trakarovu,Trakarovem
Trakarovice,f,Trakarovic,TrakarovicĄm,Trakarovice,Trakarovice,TrakarovicĄch,Trakarovicemi
Traplice,f,Traplic,TraplicĄm,Traplice,Traplice,TraplicĄch,Traplicemi
Travcice,f,Travcic,TravcicĄm,Travcice,Travcice,TravcicĄch,Travcicemi
Travojedy,f,Travojed,Travojedum,Travojedy,Travojedy,Travojedech,Travojedami
Tr vojedy,f,Tr vojed,Tr vojedum,Tr vojedy,Tr vojedy,Tr vojedech,Tr vojedami
Travonohy,f,Travonoh,Travonoh m,Travonohy,Travonohy,Travonoh ch,Travonohami
Tr vonohy,f,Tr vonoh,Tr vonoh m,Tr vonohy,Tr vonohy,Tr vonoh ch,Tr vonohami
Travosady,f,Travosad,Travosadum,Travosady,Travosady,Travosadech,Travosady
Tr vosady,f,Tr vosad,Tr vosadum,Tr vosady,Tr vosady,Tr vosadech,Tr vosady
Travoseky,f,Travosek,Travosekum,Travoseky,Travoseky,Travosek ch,Travoseky
Tr voseky,f,Tr vosek,Tr vosekum,Tr voseky,Tr voseky,Tr vosek ch,Tr voseky
Trbousany,f,Trbousan,Trbousan m,Trbousany,Trbousany,Trbousanech,Trbousanami
Tresn,N,Tresnho,Tresnmu,Tresn,Tresn,Tresnm,Tresnym
Trhanov,M,Trhanova,Trhanovu,Trhanov,Trhanove,Trhanovu,Trhanovem
Trhanovice,f,Trhanovic,TrhanovicĄm,Trhanovice,Trhanovice,TrhanovicĄch,Trhanovicemi
Trhov,M,Trhova,Trhovu,Trhov,Trhove,Trhovu,Trhovem
Trhovice,f,Trhovic,TrhovicĄm,Trhovice,Trhovice,TrhovicĄch,Trhovicemi
Trmice,f,Trmic,TrmicĄm,Trmice,Trmice,TrmicĄch,Trmicemi
Trnava,F,Trnavy,Trnave,Trnavu,Trnavo,Trnave,Trnavou
Trn vka,F,Trn vky,Trn vce,Trn vku,Trn vko,Trn vce,Trn vkou
TrnĄ,N,TrnĄ,TrnĄ,TrnĄ,TrnĄ,TrnĄ,TrnĄm
Trnice,f,Trnic,TrnicĄm,Trnice,Trnice,TrnicĄch,Trnicemi
TrnĄn,M,TrnĄna,TrnĄnu,TrnĄn,TrnĄne,TrnĄnu,TrnĄnem
Trniste,N,Trniste,Trnisti,Trniste,Trniste,Trnisti,Trnistem
Trnkov,M,Trnkova,Trnkovu,Trnkov,Trnkove,Trnkovu,Trnkovem
Trnkov ,F,Trnkov,Trnkov,Trnkovou,Trnkov ,Trnkov,Trnkovou
Trnkovice,f,Trnkovic,TrnkovicĄm,Trnkovice,Trnkovice,TrnkovicĄch,Trnkovicemi
Trnov,M,Trnova,Trnovu,Trnov,Trnove,Trnovu,Trnovem
Trnov ,F,Trnov,Trnov,Trnovou,Trnov ,Trnov,Trnovou
Trnovany,f,Trnovan,Trnovan m,Trnovany,Trnovany,Trnovanech,Trnovanami
Trnov Pole,N,Trnovho Pole,Trnovmu Poli,Trnov Pole,Trnov Pole,Trnovn Poli,Trnovym Polem
Trnovice,f,Trnovic,TrnovicĄm,Trnovice,Trnovice,TrnovicĄch,Trnovicemi
Trochov,M,Trochova,Trochovu,Trochov,Trochove,Trochovu,Trochovem
Trochovice,f,Trochovic,TrochovicĄm,Trochovice,Trochovice,TrochovicĄch,Trochovicemi
Troj nkov,M,Troj nkova,Troj nkovu,Troj nkov,Troj nkove,Troj nkovu,Troj nkovem
Troj nkovice,f,Troj nkovic,Troj nkovicĄm,Troj nkovice,Troj nkovice,Troj nkovicĄch,Troj nkovicemi
Trojanov,M,Trojanova,Trojanovu,Trojanov,Trojanove,Trojanovu,Trojanovem
Trojanovice,f,Trojanovic,TrojanovicĄm,Trojanovice,Trojanovice,TrojanovicĄch,Trojanovicemi
TrojhorĄ,N,TrojhorĄ,TrojhorĄ,TrojhorĄ,TrojhorĄ,TrojhorĄ,TrojhorĄm
Trojov,M,Trojova,Trojovu,Trojov,Trojove,Trojovu,Trojovem
Trojovice,f,Trojovic,TrojovicĄm,Trojovice,Trojovice,TrojovicĄch,Trojovicemi
Trokavec,M,Trokavce,Trokavci,Trokavec,Trokavci,Trokavci,Trokavcem
TronĄn,M,TronĄna,TronĄnu,TronĄn,TronĄne,TronĄnu,TronĄnem
Troskotov,M,Troskotova,Troskotovu,Troskotov,Troskotove,Troskotovu,Troskotovem
Troskotovice,f,Troskotovic,TroskotovicĄm,Troskotovice,Troskotovice,TroskotovicĄch,Troskotovicemi
Troskov,M,Troskova,Troskovu,Troskov,Troskove,Troskovu,Troskovem
Troskovice,f,Troskovic,TroskovicĄm,Troskovice,Troskovice,TroskovicĄch,Troskovicemi
Trosanov,M,Trosanova,Trosanovu,Trosanov,Trosanove,Trosanovu,Trosanovem
Trosanovice,f,Trosanovic,TrosanovicĄm,Trosanovice,Trosanovice,TrosanovicĄch,Trosanovicemi
Troskov,M,Troskova,Troskovu,Troskov,Troskove,Troskovu,Troskovem
Troskovice,f,Troskovic,TroskovicĄm,Troskovice,Troskovice,TroskovicĄch,Troskovicemi
Trotina,F,Trotiny,Trotine,Trotinu,Trotino,Trotine,Trotinou
Troubelice,f,Troubelic,TroubelicĄm,Troubelice,Troubelice,TroubelicĄch,Troubelicemi
Troubky,f,Troubek,Troubk m,Troubky,Troubky,Troubk ch,Troubkami
Troubsko,N,Troubska,Troubsku,Troubsko,Troubsko,Troubsku,Troubskem
TrpaslĄkov,M,TrpaslĄkova,TrpaslĄkovu,TrpaslĄkov,TrpaslĄkove,TrpaslĄkovu,TrpaslĄkovem
TrpaslĄkovice,f,TrpaslĄkovic,TrpaslĄkovicĄm,TrpaslĄkovice,TrpaslĄkovice,TrpaslĄkovicĄch,TrpaslĄkovicemi
Trpaslov,M,Trpaslova,Trpaslovu,Trpaslov,Trpaslove,Trpaslovu,Trpaslovem
Trpaslovice,f,Trpaslovic,TrpaslovicĄm,Trpaslovice,Trpaslovice,TrpaslovicĄch,Trpaslovicemi
TrpĄk,M,TrpĄku,TrpĄku,TrpĄk,TrpĄku,TrpĄku,TrpĄkem
TrpĄn,M,TrpĄna,TrpĄnu,TrpĄn,TrpĄne,TrpĄnu,TrpĄnem
TrpĄsty,m,TrpĄstu,TrpĄstum,TrpĄsty,TrpĄsty,TrpĄstech,TrpĄsty
Trpisov,M,Trpisova,Trpisovu,Trpisov,Trpisove,Trpisovu,Trpisovem
Trpisovice,f,Trpisovic,TrpisovicĄm,Trpisovice,Trpisovice,TrpisovicĄch,Trpisovicemi
Trpkov,M,Trpkova,Trpkovu,Trpkov,Trpkove,Trpkovu,Trpkovem
Trpkovice,f,Trpkovic,TrpkovicĄm,Trpkovice,Trpkovice,TrpkovicĄch,Trpkovicemi
Trpov,M,Trpova,Trpovu,Trpov,Trpove,Trpovu,Trpovem
Trpovice,f,Trpovic,TrpovicĄm,Trpovice,Trpovice,TrpovicĄch,Trpovicemi
Trstenice,f,Trstenic,TrstenicĄm,Trstenice,Trstenice,TrstenicĄch,Trstenicemi
Trsice,f,Trsic,TrsicĄm,Trsice,Trsice,TrsicĄch,Trsicemi
TrubĄn,M,TrubĄna,TrubĄnu,TrubĄn,TrubĄne,TrubĄnu,TrubĄnem
Trubkov,M,Trubkova,Trubkovu,Trubkov,Trubkove,Trubkovu,Trubkovem
Trubkovice,f,Trubkovic,TrubkovicĄm,Trubkovice,Trubkovice,TrubkovicĄch,Trubkovicemi
Trubsk ,F,Trubsk,Trubsk,Trubskou,Trubsk ,Trubsk,Trubskou
Truchlov,M,Truchlova,Truchlovu,Truchlov,Truchlove,Truchlovu,Truchlovem
Truchlovice,f,Truchlovic,TruchlovicĄm,Truchlovice,Truchlovice,TruchlovicĄch,Truchlovicemi
Truhlov,M,Truhlova,Truhlovu,Truhlov,Truhlove,Truhlovu,Truhlovem
Truhlovice,f,Truhlovic,TruhlovicĄm,Truhlovice,Truhlovice,TruhlovicĄch,Truhlovicemi
Truklaty,f,Truklatu,Truklatum,Truklaty,Truklaty,Truklatech,Truklaty
Truskov,M,Truskova,Truskovu,Truskov,Truskove,Truskovu,Truskovem
Truskovice,f,Truskovic,TruskovicĄm,Truskovice,Truskovice,TruskovicĄch,Truskovicemi
Trusnov,M,Trusnova,Trusnovu,Trusnov,Trusnove,Trusnovu,Trusnovem
Trusnovice,f,Trusnovic,TrusnovicĄm,Trusnovice,Trusnovice,TrusnovicĄch,Trusnovicemi
Trutnov,M,Trutnova,Trutnovu,Trutnov,Trutnove,Trutnovu,Trutnovem
Trutnovice,f,Trutnovic,TrutnovicĄm,Trutnovice,Trutnovice,TrutnovicĄch,Trutnovicemi
Trzek,M,Trzku,Trzku,Trzek,Trzku,Trzku,Trzkem
Trziste,N,Trziste,Trzisti,Trziste,Trziste,Trzisti,Trzistem
Tranov,M,Tranova,Tranovu,Tranov,Tranove,Tranovu,Tranovem
Tranovice,f,Tranovic,TranovicĄm,Tranovice,Tranovice,TranovicĄch,Tranovicemi
Treban,F,Trebane,Trebani,Treban,Trebani,Trebani,TrebanĄ
Treb n,F,Treb ne,Treb nĄ,Treb n,Treb ni,Treb ni,Treb nĄ
Trebarov,M,Trebarova,Trebarovu,Trebarov,Trebarove,Trebarovu,Trebarovem
Trebarovice,f,Trebarovic,TrebarovicĄm,Trebarovice,Trebarovice,TrebarovicĄch,Trebarovicemi
Trebcice,f,Trebcic,TrebcicĄm,Trebcice,Trebcice,TrebcicĄch,Trebcicemi
Trebechov,M,Trebechova,Trebechovu,Trebechov,Trebechove,Trebechovu,Trebechovem
Trebechovice,f,Trebechovic,TrebechovicĄm,Trebechovice,Trebechovice,TrebechovicĄch,Trebechovicem
Trebejice,f,Trebejic,TrebejicĄm,Trebejice,Trebejice,TrebejicĄch,Trebejicemi
Trebejice,f,Trebejic,TrebejicĄm,Trebejice,Trebejice,TrebejicĄch,Trebejicemi
Trebelov,M,Trebelova,Trebelovu,Trebelov,Trebelove,Trebelovu,Trebelovem
Trebelovice,f,Trebelovic,TrebelovicĄm,Trebelovice,Trebelovice,TrebelovicĄch,Trebelovicemi
Treben,F,Trebene,Trebeni,Treben,Trebeni,Trebeni,TrebenĄ
Trebenice,f,Trebenic,TrebenicĄm,Trebenice,Trebenice,TrebenicĄch,Trebenicemi
Trebestov,M,Trebestova,Trebestovu,Trebestov,Trebestove,Trebestovu,Trebestovem
Trebestovice,f,Trebestovic,TrebestovicĄm,Trebestovice,Trebestovice,TrebestovicĄch,Trebestovicemi
Trebesice,f,Trebesic,TrebesicĄm,Trebesice,Trebesice,TrebesicĄch,Trebesicemi
TrebesĄn,M,TrebesĄna,TrebesĄnu,TrebesĄn,TrebesĄne,TrebesĄnu,TrebesĄnem
Trebesov,M,Trebesova,Trebesovu,Trebesov,Trebesove,Trebesovu,Trebesovem
Trebesovice,f,Trebesovic,TrebesovicĄm,Trebesovice,Trebesovice,TrebesovicĄch,Trebesovicemi
Trebetice,f,Trebetic,TrebeticĄm,Trebetice,Trebetice,TrebeticĄch,Trebeticemi
TrebetĄn,M,TrebetĄna,TrebetĄnu,TrebetĄn,TrebetĄne,TrebetĄnu,TrebetĄnem
TrebetĄn,M,TrebetĄna,TrebetĄnu,TrebetĄn,TrebetĄne,TrebetĄnu,TrebetĄnem
Trebice,f,Trebic,TrebicĄm,Trebice,Trebice,TrebicĄch,Trebicemi
Trebichov,M,Trebichova,Trebichovu,Trebichov,Trebichove,Trebichovu,Trebichovem
Trebichovice,f,Trebichovic,TrebichovicĄm,Trebichovice,Trebichovice,TrebichovicĄch,Trebichovicemi
TrebĄc,F,TrebĄce,TrebĄci,TrebĄc,TrebĄci,TrebĄci,TrebĄcĄ
Trebihost,F,Trebihoste,Trebihosti,Trebihost,Trebihosti,Trebihosti,TrebihostĄ
TrebĄvlice,f,TrebĄvlic,TrebĄvlicĄm,TrebĄvlice,TrebĄvlice,TrebĄvlicĄch,TrebĄvlicemi
TrebĄz,F,TrebĄze,TrebĄzi,TrebĄz,TrebĄzi,TrebĄzi,TrebĄzĄ
Trebnouseves,F,Trebnousevsi,Trebnousevsi,Trebnouseves,Trebnousevsi,Trebnousevsi,TrebnousevsĄ
Treboc,F,Treboci,Treboci,Treboc,Treboci,Treboci,TrebocĄ
Trebohostice,f,Trebohostic,TrebohosticĄm,Trebohostice,Trebohostice,TrebohosticĄch,Trebohosticemi
Trebom,F,Trebomi,Trebomi,Trebom,Trebomi,Trebomi,TrebomĄ
Trebon,F,Trebone,Treboni,Trebon,Treboni,Treboni,TrebonĄ
TrebonĄn,M,TrebonĄna,TrebonĄnu,TrebonĄn,TrebonĄne,TrebonĄnu,TrebonĄnem
Trebosice,f,Trebosic,TrebosicĄm,Trebosice,Trebosice,TrebosicĄch,Trebosicemi
Trebotov,M,Trebotova,Trebotovu,Trebotov,Trebotove,Trebotovu,Trebotovem
Trebotovice,f,Trebotovic,TrebotovicĄm,Trebotovice,Trebotovice,TrebotovicĄch,Trebotovicemi
Trebov,M,Trebova,Trebovu,Trebov,Trebove,Trebovu,Trebovem
Trebovice,f,Trebovic,TrebovicĄm,Trebovice,Trebovice,TrebovicĄch,Trebovicemi
Trebovle,F,Trebovle,Trebovli,Trebovli,Trebovle,Trebovli,TrebovlĄ
Trebsko,N,Trebska,Trebsku,Trebsko,Trebsko,Trebsku,Trebskem
Trebusice,f,Trebusic,TrebusicĄm,Trebusice,Trebusice,TrebusicĄch,Trebusicemi
TrebusĄn,M,TrebusĄna,TrebusĄnu,TrebusĄn,TrebusĄne,TrebusĄnu,TrebusĄnem
Tremesn ,F,Tremesn,Tremesn,Tremesnou,Tremesn ,Tremesn,Tremesnou
Tremesn,N,Tremesnho,Tremesnmu,Tremesn,Tremesn,Tremesnm,Tremesnym
Tremesnice,f,Tremesnic,TremesnicĄm,Tremesnice,Tremesnice,TremesnicĄch,Tremesnicemi
Tremosn ,F,Tremosn,Tremosn,Tremosnou,Tremosn ,Tremosn,Tremosnou
Tremosnice,f,Tremosnic,TremosnicĄm,Tremosnice,Tremosnice,TremosnicĄch,Tremosnicemi
TremsĄn,M,TremsĄna,TremsĄnu,TremsĄn,TremsĄne,TremsĄnu,TremsĄnem
Treskoprsky,f,Treskoprsk,Treskoprsk m,Treskoprsky,Treskoprsky,Treskoprsk ch,Treskoprskami
Tresn,N,Tresnho,Tresnmu,Tresn,Tresn,Tresnm,Tresnym
Tresov,M,Tresova,Tresovu,Tresov,Tresove,Tresovu,Tresovem
Tresovice,f,Tresovic,TresovicĄm,Tresovice,Tresovice,TresovicĄch,Tresovicemi
Tresnov,M,Tresnova,Tresnovu,Tresnov,Tresnove,Tresnovu,Tresnovem
Tresnov ,F,Tresnov,Tresnov,Tresnovou,Tresnov ,Tresnov,Tresnovou
Tresnovec,M,Tresnovce,Tresnovci,Tresnovec,Tresnovci,Tresnovci,Tresnovcem
Tresnovice,f,Tresnovic,TresnovicĄm,Tresnovice,Tresnovice,TresnovicĄch,Tresnovicemi
Tresov,M,Tresova,Tresovu,Tresov,Tresove,Tresovu,Tresovem
Tresovice,f,Tresovic,TresovicĄm,Tresovice,Tresovice,TresovicĄch,Tresovicemi
Trespov,M,Trespova,Trespovu,Trespov,Trespove,Trespovu,Trespovem
Trespovice,f,Trespovic,TrespovicĄm,Trespovice,Trespovice,TrespovicĄch,Trespovicemi
Trest,F,Treste,Tresti,Trest,Tresti,Tresti,TrestĄ
Trestice,f,Trestic,TresticĄm,Trestice,Trestice,TresticĄch,Tresticemi
Trestina,F,Trestiny,Trestine,Trestinu,Trestino,Trestine,Trestinou
Tri Dvory,f,TrĄ Dvoru,Trem Dvorum,Tri Dvory,Tri Dvory,Trech Dvorech,Tremi Dvory
Tri Sekery,f,TrĄ Seker,Trem Seker m,Tri Sekery,Tri Sekery,Trech Seker ch,Tremi Sekerami
Tri Studne,f,Trech StudnĄ,Trem StudnĄm,Tri Studne,Tri Studne,Trech StudnĄch,Tremi Studnemi
Tribrichy,f,Tribrich,Tribrich m,Tribrichy,Tribrichy,Tribrich ch,Tribrichy
Trinec,M,Trince,Trinci,Trinec,Trinci,Trinci,TrincĄ
Trtenice,f,Trtenic,TrtenicĄm,Trtenice,Trtenice,TrtenicĄch,Trtenicemi
Trtice,f,Trtic,TrticĄm,Trtice,Trtice,TrticĄch,Trticemi
Tuchlov,M,Tuchlova,Tuchlovu,Tuchlov,Tuchlove,Tuchlovu,Tuchlovem
Tuchlovice,f,Tuchlovic,TuchlovicĄm,Tuchlovice,Tuchlovice,TuchlovicĄch,Tuchlovicemi
Tuchomerice,f,Tuchomeric,TuchomericĄm,Tuchomerice,Tuchomerice,TuchomericĄch,Tuchomericemi
Tuchoraz,F,Tuchorazi,Tuchorazi,Tuchoraz,Tuchorazi,Tuchorazi,TuchorazĄ
Tuchorice,f,Tuchoric,TuchoricĄm,Tuchorice,Tuchorice,TuchoricĄch,Tuchoricemi
Tucapy,f,Tucapu,Tucapum,Tucapy,Tucapy,Tucapech,Tucapy
TucĄn,M,TucĄna,TucĄnu,TucĄn,TucĄne,TucĄnu,TucĄnem
Tuhan,F,Tuhane,Tuhani,Tuhan,Tuhani,Tuhani,TuhanĄ
Tuklaty,f,Tuklatu,Tuklatum,Tuklaty,Tuklaty,Tuklatech,Tuklaty
Tulesice,f,Tulesic,TulesicĄm,Tulesice,Tulesice,TulesicĄch,Tulesicemi
Tulsa,F,Tulsy,Tulse,Tulsu,Tulso,Tulse,Tulsou
Tumhalad,M,Tumhaladu,Tumhaladu,Tumhalad,Tumhalade,Tumhaladu,Tumhaladem
Tunechody,m,Tunechodu,Tunechodum,Tunechody,Tunechody,Tunechodech,Tunechody
Tunice,f,Tunic,TunicĄm,Tunice,Tunice,TunicĄch,Tunicemi
TunĄn,M,TunĄna,TunĄnu,TunĄn,TunĄne,TunĄnu,TunĄnem
Tupadly,f,Tupadel,Tupadl m,Tupadly,Tupadly,Tupadl ch,Tupadlami
Tupesy,m,Tupesu,Tupesum,Tupesy,Tupesy,Tupesech,Tupesy
Tuplov,M,Tuplova,Tuplovu,Tuplov,Tuplove,Tuplovu,Tuplovem
Tuplovice,f,Tuplovic,TuplovicĄm,Tuplovice,Tuplovice,TuplovicĄch,Tuplovicemi
Turkana,F,Turkany,Turkane,Turkanu,Turkano,Turkane,Turkanou
Turkov,M,Turkova,Turkovu,Turkov,Turkove,Turkovu,Turkovem
Turkovice,f,Turkovic,TurkovicĄm,Turkovice,Turkovice,TurkovicĄch,Turkovicemi
Turn ,F,Turn,Turn,Turnou,Turn ,Turn,Turnou
Turnov,M,Turnova,Turnovu,Turnov,Turnove,Turnovu,Turnovem
Turnovice,f,Turnovic,TurnovicĄm,Turnovice,Turnovice,TurnovicĄch,Turnovicemi
Turov,M,Turova,Turovu,Turov,Turove,Turovu,Turovem
Turovec,M,Turovce,Turovci,Turovec,Turovci,Turovci,Turovcem
Turovice,f,Turovic,TurovicĄm,Turovice,Turovice,TurovicĄch,Turovicemi
Tursko,N,Turska,Tursku,Tursko,Tursko,Tursku,Turskem
Tur,F,Ture,Turi,Tur,Turi,Turi,TurĄ
Turany,f,Turan,Turanum,Turany,Turany,Turanech,Turanami
Turice,f,Turic,TuricĄm,Turice,Turice,TuricĄch,Turicemi
Tusov,M,Tusova,Tusovu,Tusov,Tusove,Tusovu,Tusovem
Tusovice,f,Tusovic,TusovicĄm,Tusovice,Tusovice,TusovicĄch,Tusovicemi
Tutleky,m,Tutleku,Tutlekum,Tutleky,Tutleky,Tutlek ch,Tutleky
Tuzice,f,Tuzic,TuzicĄm,Tuzice,Tuzice,TuzicĄch,Tuzicemi
Tvarozn ,F,Tvarozn,Tvarozn,Tvaroznou,Tvarozn ,Tvarozn,Tvaroznou
Tvarozn  Lhota,F,Tvarozn Lhoty,Tvarozn Lhote,Tvaroznou Lhotu,Tvarozn  Lhoto,Tvarozn Lhote,Tvaroznou Lhotou
Tvorov,M,Tvorova,Tvorovu,Tvorov,Tvorove,Tvorovu,Tvorovem
Tvorovice,f,Tvorovic,TvorovicĄm,Tvorovice,Tvorovice,TvorovicĄch,Tvorovicemi
Tvorice,f,Tvoric,TvoricĄm,Tvorice,Tvorice,TvoricĄch,Tvoricemi
Tvorihr z,F,Tvorihr ze,Tvorihr zi,Tvorihr z,Tvorihr zi,Tvorihr zi,Tvorihr zĄ
Tvrdkov,M,Tvrdkova,Tvrdkovu,Tvrdkov,Tvrdkove,Tvrdkovu,Tvrdkovem
Tvrdkovice,f,Tvrdkovic,TvrdkovicĄm,Tvrdkovice,Tvrdkovice,TvrdkovicĄch,Tvrdkovicemi
Tvrdonice,f,Tvrdonic,TvrdonicĄm,Tvrdonice,Tvrdonice,TvrdonicĄch,Tvrdonicemi
Tvrzice,f,Tvrzic,TvrzicĄm,Tvrzice,Tvrzice,TvrzicĄch,Tvrzicemi
Tycek,M,Tycku,Tycku,Tycek,Tycku,Tycku,Tyckem
Tygrov,M,Tygrova,Tygrovu,Tygrov,Tygrove,Tygrovu,Tygrovem
Tygrovice,f,Tygrovic,TygrovicĄm,Tygrovice,Tygrovice,TygrovicĄch,Tygrovicemi
Tym kov,M,Tym kova,Tym kovu,Tym kov,Tym kove,Tym kovu,Tym kovem
Tym kovice,f,Tym kovic,Tym kovicĄm,Tym kovice,Tym kovice,Tym kovicĄch,Tym kovicemi
Tyn,M,Tyna,Tynu,Tyn,Tyne,Tynu,Tynem
Tynec,M,Tynce,Tynci,Tynec,Tynci,Tynci,Tyncem
Tyniste,N,Tyniste,Tynisti,Tyniste,Tyniste,Tynisti,Tynistem
Tynistko,N,Tynistka,Tynistku,Tynistko,Tynistko,Tynistku,Tynistkem
Tynistko,N,Tynistka,Tynistku,Tynistko,Tynistko,Tynistku,Tynistkem
Tyrkysov ,F,Tyrkysov,Tyrkysov,Tyrkysovou,Tyrkysov ,Tyrkysov,Tyrkysovou
Tzintuntzan,M,Tzintuntzanu,Tzintuntzanu,Tzintuntzan,Tzintuntzane,Tzintuntzanu,Tzintuntzanem
Ubilice,f,Ubilic,UbilicĄm,Ubilice,Ubilice,UbilicĄch,Ubilicemi
Ubislavice,f,Ubislavic,UbislavicĄm,Ubislavice,Ubislavice,UbislavicĄch,Ubislavicemi
Ublo,N,Ubla,Ublu,Ublo,Ublo,Ublu,Ublem
Uboc,F,Uboce,Uboci,Uboc,Uboci,Uboci,UbocĄ
UbusĄnek,M,UbusĄnku,UbusĄnku,UbusĄnek,UbusĄnku,UbusĄnku,UbusĄnkem
Ucera,F,Ucery,Ucere,Uceru,Ucero,Ucere,Ucerou
Udlice,f,Udlic,UdlicĄm,Udlice,Udlice,UdlicĄch,Udlicemi
Udmov,M,Udmova,Udmovu,Udmov,Udmove,Udmovu,Udmovem
Udmovice,f,Udmovic,UdmovicĄm,Udmovice,Udmovice,UdmovicĄch,Udmovicemi
UdolĄ,N,UdolĄ,UdolĄ,UdolĄ,UdolĄ,UdolĄ,UdolĄm
Udrnice,f,Udrnic,UdrnicĄm,Udrnice,Udrnice,UdrnicĄch,Udrnicemi
Ugbam,M,Ugbamu,Ugbamu,Ugbamu,Ugbame,Ugbamu,Ugbamem
Uheln ,F,Uheln,Uheln,Uhelnou,Uheln ,Uheln,Uhelnou
Uherce,m,Uhercu,Uhercum,Uherce,Uherce,UhercĄch,Uherci
Uhercice,f,Uhercic,UhercicĄm,Uhercice,Uhercice,UhercicĄch,Uhercicemi
Uhercice,f,Uhercic,UhercicĄm,Uhercice,Uhercice,UhercicĄch,Uhercicemi
Uhersko,N,Uherska,Uhersku,Uhersko,Uhersko,Uhersku,Uherskem
Uhlejov,M,Uhlejova,Uhlejovu,Uhlejov,Uhlejove,Uhlejovu,Uhlejovem
Uhlejovice,f,Uhlejovic,UhlejovicĄm,Uhlejovice,Uhlejovice,UhlejovicĄch,Uhlejovicemi
UhlĄrov,M,UhlĄrova,UhlĄrovu,UhlĄrov,UhlĄrove,UhlĄrovu,UhlĄrovem
UhlĄrovice,f,UhlĄrovic,UhlĄrovicĄm,UhlĄrovice,UhlĄrovice,UhlĄrovicĄch,UhlĄrovicemi
UhlĄrsk  Lhota,F,UhlĄrsk Lhoty,UhlĄrsk Lhote,UhlĄrskou Lhotu,UhlĄrsk  Lhoto,UhlĄrsk Lhote,UhlĄrskou Lhotou
Uholicky,f,Uholicek,Uholick m,Uholicky,Uholicky,Uholick ch,Uholickami
Uhonice,f,Uhonic,UhonicĄm,Uhonice,Uhonice,UhonicĄch,Uhonicemi
Uhorilka,F,Uhorilky,Uhorilce,Uhorilku,Uhorilko,Uhorilce,Uhorilkou
Uhrov,M,Uhrova,Uhrovu,Uhrov,Uhrove,Uhrovu,Uhrovem
Uhrovice,f,Uhrovic,UhrovicĄm,Uhrovice,Uhrovice,UhrovicĄch,Uhrovicemi
Uhretice,f,Uhretic,UhreticĄm,Uhretice,Uhretice,UhreticĄch,Uhreticemi
Uhrice,f,Uhric,UhricĄm,Uhrice,Uhrice,UhricĄch,Uhricemi
